,GP,circuit,location,country,lap,position,lap_time_ms,code,name,lap_time
19800,Turkish Grand Prix,Istanbul Park,Istanbul,Turkey,51,16,94599.0,ALO,Fernando Alonso,00:01:34.599000
19801,Turkish Grand Prix,Istanbul Park,Istanbul,Turkey,52,16,93944.0,ALO,Fernando Alonso,00:01:33.944000
19802,Turkish Grand Prix,Istanbul Park,Istanbul,Turkey,53,16,93406.0,ALO,Fernando Alonso,00:01:33.406000
19803,Turkish Grand Prix,Istanbul Park,Istanbul,Turkey,54,16,93445.0,ALO,Fernando Alonso,00:01:33.445000
19804,Turkish Grand Prix,Istanbul Park,Istanbul,Turkey,55,16,93252.0,ALO,Fernando Alonso,00:01:33.252000
19805,Turkish Grand Prix,Istanbul Park,Istanbul,Turkey,56,16,94071.0,ALO,Fernando Alonso,00:01:34.071000
19806,Turkish Grand Prix,Istanbul Park,Istanbul,Turkey,57,16,94858.0,ALO,Fernando Alonso,00:01:34.858000
19807,United States Grand Prix,Circuit of the Americas,Austin,USA,1,16,113468.0,ALO,Fernando Alonso,00:01:53.468000
19808,United States Grand Prix,Circuit of the Americas,Austin,USA,2,16,106669.0,ALO,Fernando Alonso,00:01:46.669000
19809,United States Grand Prix,Circuit of the Americas,Austin,USA,3,16,106334.0,ALO,Fernando Alonso,00:01:46.334000
19810,United States Grand Prix,Circuit of the Americas,Austin,USA,4,15,104801.0,ALO,Fernando Alonso,00:01:44.801000
19811,United States Grand Prix,Circuit of the Americas,Austin,USA,5,15,104110.0,ALO,Fernando Alonso,00:01:44.110000
19812,United States Grand Prix,Circuit of the Americas,Austin,USA,6,15,104428.0,ALO,Fernando Alonso,00:01:44.428000
19813,United States Grand Prix,Circuit of the Americas,Austin,USA,7,15,128070.0,ALO,Fernando Alonso,00:02:08.070000
19814,United States Grand Prix,Circuit of the Americas,Austin,USA,8,17,120655.0,ALO,Fernando Alonso,00:02:00.655000
19815,United States Grand Prix,Circuit of the Americas,Austin,USA,9,17,102851.0,ALO,Fernando Alonso,00:01:42.851000
19816,United States Grand Prix,Circuit of the Americas,Austin,USA,10,16,103369.0,ALO,Fernando Alonso,00:01:43.369000
19817,United States Grand Prix,Circuit of the Americas,Austin,USA,11,16,103148.0,ALO,Fernando Alonso,00:01:43.148000
19818,United States Grand Prix,Circuit of the Americas,Austin,USA,12,15,103047.0,ALO,Fernando Alonso,00:01:43.047000
19819,United States Grand Prix,Circuit of the Americas,Austin,USA,13,14,103121.0,ALO,Fernando Alonso,00:01:43.121000
19820,United States Grand Prix,Circuit of the Americas,Austin,USA,14,13,103227.0,ALO,Fernando Alonso,00:01:43.227000
19821,United States Grand Prix,Circuit of the Americas,Austin,USA,15,13,103889.0,ALO,Fernando Alonso,00:01:43.889000
19822,United States Grand Prix,Circuit of the Americas,Austin,USA,16,14,105177.0,ALO,Fernando Alonso,00:01:45.177000
19823,United States Grand Prix,Circuit of the Americas,Austin,USA,17,14,103335.0,ALO,Fernando Alonso,00:01:43.335000
19824,United States Grand Prix,Circuit of the Americas,Austin,USA,18,13,103333.0,ALO,Fernando Alonso,00:01:43.333000
19825,United States Grand Prix,Circuit of the Americas,Austin,USA,19,12,103541.0,ALO,Fernando Alonso,00:01:43.541000
19826,United States Grand Prix,Circuit of the Americas,Austin,USA,20,11,103500.0,ALO,Fernando Alonso,00:01:43.500000
19827,United States Grand Prix,Circuit of the Americas,Austin,USA,21,11,103400.0,ALO,Fernando Alonso,00:01:43.400000
19828,United States Grand Prix,Circuit of the Americas,Austin,USA,22,11,103564.0,ALO,Fernando Alonso,00:01:43.564000
19829,United States Grand Prix,Circuit of the Americas,Austin,USA,23,12,106618.0,ALO,Fernando Alonso,00:01:46.618000
19830,United States Grand Prix,Circuit of the Americas,Austin,USA,24,12,103832.0,ALO,Fernando Alonso,00:01:43.832000
19831,United States Grand Prix,Circuit of the Americas,Austin,USA,25,11,103025.0,ALO,Fernando Alonso,00:01:43.025000
19832,United States Grand Prix,Circuit of the Americas,Austin,USA,26,11,102948.0,ALO,Fernando Alonso,00:01:42.948000
19833,United States Grand Prix,Circuit of the Americas,Austin,USA,27,11,111749.0,ALO,Fernando Alonso,00:01:51.749000
19834,United States Grand Prix,Circuit of the Americas,Austin,USA,28,11,126623.0,ALO,Fernando Alonso,00:02:06.623000
19835,United States Grand Prix,Circuit of the Americas,Austin,USA,29,14,120282.0,ALO,Fernando Alonso,00:02:00.282000
19836,United States Grand Prix,Circuit of the Americas,Austin,USA,30,14,100865.0,ALO,Fernando Alonso,00:01:40.865000
19837,United States Grand Prix,Circuit of the Americas,Austin,USA,31,14,101851.0,ALO,Fernando Alonso,00:01:41.851000
19838,United States Grand Prix,Circuit of the Americas,Austin,USA,32,13,101352.0,ALO,Fernando Alonso,00:01:41.352000
19839,United States Grand Prix,Circuit of the Americas,Austin,USA,33,13,101993.0,ALO,Fernando Alonso,00:01:41.993000
19840,United States Grand Prix,Circuit of the Americas,Austin,USA,34,13,102100.0,ALO,Fernando Alonso,00:01:42.100000
19841,United States Grand Prix,Circuit of the Americas,Austin,USA,35,12,101817.0,ALO,Fernando Alonso,00:01:41.817000
19842,United States Grand Prix,Circuit of the Americas,Austin,USA,36,12,101575.0,ALO,Fernando Alonso,00:01:41.575000
19843,United States Grand Prix,Circuit of the Americas,Austin,USA,37,12,101529.0,ALO,Fernando Alonso,00:01:41.529000
19844,United States Grand Prix,Circuit of the Americas,Austin,USA,38,12,101914.0,ALO,Fernando Alonso,00:01:41.914000
19845,United States Grand Prix,Circuit of the Americas,Austin,USA,39,11,124762.0,ALO,Fernando Alonso,00:02:04.762000
19846,United States Grand Prix,Circuit of the Americas,Austin,USA,40,14,119279.0,ALO,Fernando Alonso,00:01:59.279000
19847,United States Grand Prix,Circuit of the Americas,Austin,USA,41,13,100118.0,ALO,Fernando Alonso,00:01:40.118000
19848,United States Grand Prix,Circuit of the Americas,Austin,USA,42,13,100701.0,ALO,Fernando Alonso,00:01:40.701000
19849,United States Grand Prix,Circuit of the Americas,Austin,USA,43,13,100499.0,ALO,Fernando Alonso,00:01:40.499000
19850,United States Grand Prix,Circuit of the Americas,Austin,USA,44,13,100612.0,ALO,Fernando Alonso,00:01:40.612000
19851,United States Grand Prix,Circuit of the Americas,Austin,USA,45,13,100417.0,ALO,Fernando Alonso,00:01:40.417000
19852,United States Grand Prix,Circuit of the Americas,Austin,USA,46,13,100067.0,ALO,Fernando Alonso,00:01:40.067000
19853,United States Grand Prix,Circuit of the Americas,Austin,USA,47,13,100326.0,ALO,Fernando Alonso,00:01:40.326000
19854,United States Grand Prix,Circuit of the Americas,Austin,USA,48,13,100675.0,ALO,Fernando Alonso,00:01:40.675000
19855,United States Grand Prix,Circuit of the Americas,Austin,USA,49,13,105442.0,ALO,Fernando Alonso,00:01:45.442000
19856,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,1,12,124519.0,ALO,Fernando Alonso,00:02:04.519000
19857,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2,12,132938.0,ALO,Fernando Alonso,00:02:12.938000
19858,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,3,12,126512.0,ALO,Fernando Alonso,00:02:06.512000
19859,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,4,12,113425.0,ALO,Fernando Alonso,00:01:53.425000
19860,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,5,11,84482.0,ALO,Fernando Alonso,00:01:24.482000
19861,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,6,11,84699.0,ALO,Fernando Alonso,00:01:24.699000
19862,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,7,11,85095.0,ALO,Fernando Alonso,00:01:25.095000
19863,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,8,11,84180.0,ALO,Fernando Alonso,00:01:24.180000
19864,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,9,11,84340.0,ALO,Fernando Alonso,00:01:24.340000
19865,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,10,10,83512.0,ALO,Fernando Alonso,00:01:23.512000
19866,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,11,10,83340.0,ALO,Fernando Alonso,00:01:23.340000
19867,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,12,10,83128.0,ALO,Fernando Alonso,00:01:23.128000
19868,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,13,10,83068.0,ALO,Fernando Alonso,00:01:23.068000
19869,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,14,10,83046.0,ALO,Fernando Alonso,00:01:23.046000
19870,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,15,10,82840.0,ALO,Fernando Alonso,00:01:22.840000
19871,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,16,10,82759.0,ALO,Fernando Alonso,00:01:22.759000
19872,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,17,9,82508.0,ALO,Fernando Alonso,00:01:22.508000
19873,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,18,9,82249.0,ALO,Fernando Alonso,00:01:22.249000
19874,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,19,9,82384.0,ALO,Fernando Alonso,00:01:22.384000
19875,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,20,9,82597.0,ALO,Fernando Alonso,00:01:22.597000
19876,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,21,9,82677.0,ALO,Fernando Alonso,00:01:22.677000
19877,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,22,9,82587.0,ALO,Fernando Alonso,00:01:22.587000
19878,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,23,9,82726.0,ALO,Fernando Alonso,00:01:22.726000
19879,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,24,9,82531.0,ALO,Fernando Alonso,00:01:22.531000
19880,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,25,9,82565.0,ALO,Fernando Alonso,00:01:22.565000
19881,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,26,9,82288.0,ALO,Fernando Alonso,00:01:22.288000
19882,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,27,9,82092.0,ALO,Fernando Alonso,00:01:22.092000
19883,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,28,9,82637.0,ALO,Fernando Alonso,00:01:22.637000
19884,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,29,9,82382.0,ALO,Fernando Alonso,00:01:22.382000
19885,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,30,9,82720.0,ALO,Fernando Alonso,00:01:22.720000
19886,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,31,8,82507.0,ALO,Fernando Alonso,00:01:22.507000
19887,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,32,9,83832.0,ALO,Fernando Alonso,00:01:23.832000
19888,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,33,8,81843.0,ALO,Fernando Alonso,00:01:21.843000
19889,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,34,7,81940.0,ALO,Fernando Alonso,00:01:21.940000
19890,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,35,7,82123.0,ALO,Fernando Alonso,00:01:22.123000
19891,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,36,7,81991.0,ALO,Fernando Alonso,00:01:21.991000
19892,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,37,7,82348.0,ALO,Fernando Alonso,00:01:22.348000
19893,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,38,7,82147.0,ALO,Fernando Alonso,00:01:22.147000
19894,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,39,7,109970.0,ALO,Fernando Alonso,00:01:49.970000
19895,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,40,10,101483.0,ALO,Fernando Alonso,00:01:41.483000
19896,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,41,10,81093.0,ALO,Fernando Alonso,00:01:21.093000
19897,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,42,10,81878.0,ALO,Fernando Alonso,00:01:21.878000
19898,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,43,10,80935.0,ALO,Fernando Alonso,00:01:20.935000
19899,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,44,10,81026.0,ALO,Fernando Alonso,00:01:21.026000
19900,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,45,9,81501.0,ALO,Fernando Alonso,00:01:21.501000
19901,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,46,9,81530.0,ALO,Fernando Alonso,00:01:21.530000
19902,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,47,9,81839.0,ALO,Fernando Alonso,00:01:21.839000
19903,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,48,9,83159.0,ALO,Fernando Alonso,00:01:23.159000
19904,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,49,9,81197.0,ALO,Fernando Alonso,00:01:21.197000
19905,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,50,9,81160.0,ALO,Fernando Alonso,00:01:21.160000
19906,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,51,9,80814.0,ALO,Fernando Alonso,00:01:20.814000
19907,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,52,9,80863.0,ALO,Fernando Alonso,00:01:20.863000
19908,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,53,9,80888.0,ALO,Fernando Alonso,00:01:20.888000
19909,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,54,9,80711.0,ALO,Fernando Alonso,00:01:20.711000
19910,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,55,9,81062.0,ALO,Fernando Alonso,00:01:21.062000
19911,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,56,9,81165.0,ALO,Fernando Alonso,00:01:21.165000
19912,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,57,9,81542.0,ALO,Fernando Alonso,00:01:21.542000
19913,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,58,9,81360.0,ALO,Fernando Alonso,00:01:21.360000
19914,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,59,9,81061.0,ALO,Fernando Alonso,00:01:21.061000
19915,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,60,9,81331.0,ALO,Fernando Alonso,00:01:21.331000
19916,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,61,9,81259.0,ALO,Fernando Alonso,00:01:21.259000
19917,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,62,9,81027.0,ALO,Fernando Alonso,00:01:21.027000
19918,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,63,9,81201.0,ALO,Fernando Alonso,00:01:21.201000
19919,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,64,9,84494.0,ALO,Fernando Alonso,00:01:24.494000
19920,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,65,9,81222.0,ALO,Fernando Alonso,00:01:21.222000
19921,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,66,9,80936.0,ALO,Fernando Alonso,00:01:20.936000
19922,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,67,9,80975.0,ALO,Fernando Alonso,00:01:20.975000
19923,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,68,9,80836.0,ALO,Fernando Alonso,00:01:20.836000
19924,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,69,9,80841.0,ALO,Fernando Alonso,00:01:20.841000
19925,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Mexico City,Mexico,70,9,80844.0,ALO,Fernando Alonso,00:01:20.844000
19926,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,1,11,84928.0,ALO,Fernando Alonso,00:01:24.928000
19927,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,2,11,77801.0,ALO,Fernando Alonso,00:01:17.801000
19928,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,3,11,76308.0,ALO,Fernando Alonso,00:01:16.308000
19929,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,4,11,76250.0,ALO,Fernando Alonso,00:01:16.250000
19930,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,5,11,76607.0,ALO,Fernando Alonso,00:01:16.607000
19931,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,6,11,91357.0,ALO,Fernando Alonso,00:01:31.357000
19932,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,7,11,137894.0,ALO,Fernando Alonso,00:02:17.894000
19933,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,8,11,150294.0,ALO,Fernando Alonso,00:02:30.294000
19934,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,9,11,134418.0,ALO,Fernando Alonso,00:02:14.418000
19935,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,10,11,79313.0,ALO,Fernando Alonso,00:01:19.313000
19936,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,11,12,78426.0,ALO,Fernando Alonso,00:01:18.426000
19937,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,12,12,100116.0,ALO,Fernando Alonso,00:01:40.116000
19938,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,13,12,100131.0,ALO,Fernando Alonso,00:01:40.131000
19939,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,14,12,79740.0,ALO,Fernando Alonso,00:01:19.740000
19940,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,15,12,75854.0,ALO,Fernando Alonso,00:01:15.854000
19941,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,16,12,76008.0,ALO,Fernando Alonso,00:01:16.008000
19942,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,17,12,76107.0,ALO,Fernando Alonso,00:01:16.107000
19943,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,18,12,76213.0,ALO,Fernando Alonso,00:01:16.213000
19944,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,19,12,76298.0,ALO,Fernando Alonso,00:01:16.298000
19945,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,20,12,76791.0,ALO,Fernando Alonso,00:01:16.791000
19946,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,21,11,76012.0,ALO,Fernando Alonso,00:01:16.012000
19947,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,22,11,75768.0,ALO,Fernando Alonso,00:01:15.768000
19948,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,23,11,75465.0,ALO,Fernando Alonso,00:01:15.465000
19949,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,24,11,75756.0,ALO,Fernando Alonso,00:01:15.756000
19950,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,25,11,75683.0,ALO,Fernando Alonso,00:01:15.683000
19951,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,26,10,75769.0,ALO,Fernando Alonso,00:01:15.769000
19952,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,27,9,76102.0,ALO,Fernando Alonso,00:01:16.102000
19953,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,28,7,76305.0,ALO,Fernando Alonso,00:01:16.305000
19954,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,29,7,76298.0,ALO,Fernando Alonso,00:01:16.298000
19955,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,30,7,91337.0,ALO,Fernando Alonso,00:01:31.337000
19956,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,31,5,75603.0,ALO,Fernando Alonso,00:01:15.603000
19957,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,32,6,75701.0,ALO,Fernando Alonso,00:01:15.701000
19958,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,33,6,76518.0,ALO,Fernando Alonso,00:01:16.518000
19959,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,34,9,104171.0,ALO,Fernando Alonso,00:01:44.171000
19960,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,35,14,91870.0,ALO,Fernando Alonso,00:01:31.870000
19961,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,36,13,74556.0,ALO,Fernando Alonso,00:01:14.556000
19962,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,37,13,73922.0,ALO,Fernando Alonso,00:01:13.922000
19963,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,38,12,75036.0,ALO,Fernando Alonso,00:01:15.036000
19964,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,39,11,75237.0,ALO,Fernando Alonso,00:01:15.237000
19965,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,40,10,74126.0,ALO,Fernando Alonso,00:01:14.126000
19966,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,41,10,74455.0,ALO,Fernando Alonso,00:01:14.455000
19967,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,42,10,74165.0,ALO,Fernando Alonso,00:01:14.165000
19968,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,43,10,74188.0,ALO,Fernando Alonso,00:01:14.188000
19969,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,44,10,74358.0,ALO,Fernando Alonso,00:01:14.358000
19970,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,45,10,74107.0,ALO,Fernando Alonso,00:01:14.107000
19971,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,46,10,74341.0,ALO,Fernando Alonso,00:01:14.341000
19972,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,47,10,74452.0,ALO,Fernando Alonso,00:01:14.452000
19973,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,48,10,74361.0,ALO,Fernando Alonso,00:01:14.361000
19974,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,49,9,74693.0,ALO,Fernando Alonso,00:01:14.693000
19975,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,50,9,74563.0,ALO,Fernando Alonso,00:01:14.563000
19976,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,51,9,74155.0,ALO,Fernando Alonso,00:01:14.155000
19977,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,52,7,74642.0,ALO,Fernando Alonso,00:01:14.642000
19978,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,53,7,74501.0,ALO,Fernando Alonso,00:01:14.501000
19979,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,54,7,75341.0,ALO,Fernando Alonso,00:01:15.341000
19980,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,55,7,75588.0,ALO,Fernando Alonso,00:01:15.588000
19981,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,56,7,75389.0,ALO,Fernando Alonso,00:01:15.389000
19982,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,57,7,75031.0,ALO,Fernando Alonso,00:01:15.031000
19983,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,58,7,75907.0,ALO,Fernando Alonso,00:01:15.907000
19984,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,59,7,75160.0,ALO,Fernando Alonso,00:01:15.160000
19985,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,60,7,75401.0,ALO,Fernando Alonso,00:01:15.401000
19986,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,61,8,75974.0,ALO,Fernando Alonso,00:01:15.974000
19987,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,62,8,74787.0,ALO,Fernando Alonso,00:01:14.787000
19988,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,63,8,74944.0,ALO,Fernando Alonso,00:01:14.944000
19989,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,64,8,75589.0,ALO,Fernando Alonso,00:01:15.589000
19990,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,65,8,74518.0,ALO,Fernando Alonso,00:01:14.518000
19991,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,66,8,74244.0,ALO,Fernando Alonso,00:01:14.244000
19992,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,67,8,74545.0,ALO,Fernando Alonso,00:01:14.545000
19993,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,68,8,74273.0,ALO,Fernando Alonso,00:01:14.273000
19994,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,69,8,74469.0,ALO,Fernando Alonso,00:01:14.469000
19995,São Paulo Grand Prix,Autódromo José Carlos Pace,São Paulo,Brazil,70,9,83461.0,ALO,Fernando Alonso,00:01:23.461000
19996,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,1,11,103891.0,ALO,Fernando Alonso,00:01:43.891000
19997,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,2,10,96375.0,ALO,Fernando Alonso,00:01:36.375000
19998,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,3,10,96275.0,ALO,Fernando Alonso,00:01:36.275000
19999,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,4,10,95464.0,ALO,Fernando Alonso,00:01:35.464000
20000,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,5,10,95748.0,ALO,Fernando Alonso,00:01:35.748000
